;name;price;price_reduced;guests;bedrooms;beds;bathrooms;lat;lng;nr_of_ratings;rating_overall;rating_valueformoney;rating_location;rating_checkin;rating_communication;rating_cleanliness;rating_data_accuracy;comments;rooms;price_y;district;mean_rental_price
677;EINZIGARTIGE Ökologische Wohnung - wie ZUHAUSE;235.0;0.0;4;2;1;1.5;47.38743;8.48272;51;4.98;4.8;4.7;5.0;4.9;5.0;5.0;['Der Aufenthalt in Elenas Apartment war ein absoluter Traum. Wir haben uns direkt beim Betreten der Wohnung unglaublich wohlgefühlt.\nAlles war blitzeblank, die Einrichtung liebevoll und harmonisch, die Ausstattung qualitativ und ohne Mängel.\nDer Check-In ist kinderleicht und Infos zum Parken gab es auch nochmal detailliert. Direkt vor der Haustür gibt es das Restaurant Krone, das nicht nur mit supernetten Kellnern, sondern auch mit leckerem Essen einlädt.\nElena antwortete bei Fragen innerhalb weniger Minuten.\nMit Abstand das beste AirBnB in dem wir waren. Elena macht da einen super Job und hat sich den Status als Superhost redlich verdient!\nWir waren sicher nicht das letzte Mal dort (:', 'Von der toll gelegenen Wohnung kommt man leicht in alle Quartiere der Stadt! Das in unmittelbarer Nähe gelegene Restaurant Krone ist eine gute und bequeme Adresse nach einem langen Tag Sightseeing und auch der nahgelegene Idaplatz samt Querstraßen bieten tolle Abendsaktivitäten zu den ganzen Touri-HotSpots! Ebenfalls ist ein abendlicher Ausflug in die Umgebung mit Blick auf den im Tal liegenden Zürichsee eine echte Empfehlung!', 'Wir verbrachten 3 Tage in dieser wunderschönen und gemütlichen Wohnung und fühlten uns wie zuhause. Es hat an nichts gefehlt, die Küche war aussergewöhnlich gut ausgestattet\nVielen Dank an Elena!', 'Sehr freundliche und zuverlässige Vermieterin. Großzügig und perfekt eingerichtete Wohnung mit sehr guter Verkehrsanbindung und Einkaufsmöglichkeiten außerhalb des Touristentrubels', 'Wir haben Elena kurzfristig vor unserer Ankunft kontaktiert und haben sofort Antwort bekommen. Die Wohnung ist sehr gut gelegen, 1 min zu Fuß zur Straßenbahn und 5 min zum großen Einkaufszentrum.\nDie Wohnung ist komplett ausgestattet und bittet viel Platz, fühlt man dort genau wie Zuhause.\n\nWir hatten einen schönen Aufenthalt und würden uns freuen, noch mal hier zu kommen.', 'Wir haben uns in Elenas Haus sehr wohl gefühlt. Es war sehr sauber und alles geschmackvoll eingerichtet. Einfach zum sofort wohlfühlen! Es gibt eine Direktverbindung mit derBahn ins Zentrum. Für das Parken im Parkhaus nebenan benötigt ihr Münzen.', 'Der Aufenthalt in Elenas Apartment war ein absoluter Traum. Wir haben uns direkt beim Betreten der Wohnung unglaublich wohlgefühlt.\nAlles war blitzeblank, die Einrichtung liebevoll und harmonisch, die Ausstattung qualitativ und ohne Mängel.\nDer Check-In ist kinderleicht und Infos zum Parken gab es auch nochmal detailliert. Direkt vor der Haustür gibt es das Restaurant Krone, das nicht nur mit supernetten Kellnern, sondern auch mit leckerem Essen einlädt.\nElena antwortete bei Fragen innerhalb weniger Minuten.\nMit Abstand das beste AirBnB in dem wir waren. Elena macht da einen super Job und hat sich den Status als Superhost redlich verdient!\nWir waren sicher nicht das letzte Mal dort (:', 'Von der toll gelegenen Wohnung kommt man leicht in alle Quartiere der Stadt! Das in unmittelbarer Nähe gelegene Restaurant Krone ist eine gute und bequeme Adresse nach einem langen Tag Sightseeing und auch der nahgelegene Idaplatz samt Querstraßen bieten tolle Abendsaktivitäten zu den ganzen Touri-HotSpots! Ebenfalls ist ein abendlicher Ausflug in die Umgebung mit Blick auf den im Tal liegenden Zürichsee eine echte Empfehlung!', 'Wir verbrachten 3 Tage in dieser wunderschönen und gemütlichen Wohnung und fühlten uns wie zuhause. Es hat an nichts gefehlt, die Küche war aussergewöhnlich gut ausgestattet\nVielen Dank an Elena!', 'Super schöne Wohnung, sauber und alles war vorhanden. Elena ist eine hilfsbereite Gastgeberin, jede Frage hat sie binnen wenigen Minuten beantwortet, auch am späten Abend.\nWir danke dir, dass wir als Familie dein Zuhause bewohnen durften.\nAlles gute wünschen wir dir.'];4;235.0;Albisrieden;2151.0
678;B EG 3 bedroom 8008 Zürich-downtown;190.0;0.0;6;3;6;1.5;47.3623;8.5583;63;4.9;4.8;4.9;5.0;5.0;4.8;4.9;"['Wohnung tiptop, sehr gute Anbindung an die ZVV, mit einem Spaziergang von 15 Minuten ist man am See ... Wir empfehlen die Unterkunft weiter. Daniel, Franziska, Thomas.', 'schöne Wohnung, sauber, zentral', 'Die Unterkunft entsprach exakt den Fotos vom Internet.\nDie Umgebung sowie die Location ist super! In wenigen Gehminuten hat man div. Einkaufsmöglichkeiten, Bars, Restaurants, Tram- und/oder Busstationen, der See, uvm.\nDie Kommunikation mit Joy gestaltete sich sehr unkompliziert und ich bekam auf alle meine Fragen schnell die benötigte Antwort.\nEs war nicht das erste Mal, dass ich im gleichen Gebäude eine Wohnung über Joy beziehen durfte - somit kann ich es mehr als empfehlen! ;)\nHave fun and enjoy Zurich at its finest!', 'Die Wohnung war super in Ordnung, der Hausmeister war da und hat und alles Erklärt und war während unser Aufenthalt stets hilfsbereit. Die Wohnung ist super praktisch, schön und liegt sehr zentral. Ich kann sie gut empfehlen.', 'Alles gut. Sehr gute Ausstattung in der Küche!', 'Hallo Joy\nWir haben den Aufenthalt in Zürich genossen. Die Unterkunft ist super gelegen, sauber und gut ausgestattet. Deshalb auf jeden Fall weiterzuempfehlen.\nMerci für die Gastfreundschaft.\nLiebe Grüsse\nSandro, Sandra mit Buben', 'Wohnung tiptop, sehr gute Anbindung an die ZVV, mit einem Spaziergang von 15 Minuten ist man am See ... Wir empfehlen die Unterkunft weiter. Daniel, Franziska, Thomas.', 'schöne Wohnung, sauber, zentral', 'Die Unterkunft entsprach exakt den Fotos vom Internet.\nDie Umgebung sowie die Location ist super! In wenigen Gehminuten hat man div. Einkaufsmöglichkeiten, Bars, Restaurants, Tram- und/oder Busstationen, der See, uvm.\nDie Kommunikation mit Joy gestaltete sich sehr unkompliziert und ich bekam auf alle meine Fragen schnell die benötigte Antwort.\nEs war nicht das erste Mal, dass ich im gleichen Gebäude eine Wohnung über Joy beziehen durfte - somit kann ich es mehr als empfehlen! ;)\nHave fun and enjoy Zurich at its finest!', 'Die Wohnung war super in Ordnung, der Hausmeister war da und hat und alles Erklärt und war während unser Aufenthalt stets hilfsbereit. Die Wohnung ist super praktisch, schön und liegt sehr zentral. Ich kann sie gut empfehlen.', 'Sehr freundlich, immer rasch geantwortet wenn eine Frage aufgetaucht ist. Sehr nett.']";6;190.0;Hirslanden;
679;Helle Designerwohnung in der Altstadt von Zürich;239.0;200.0;2;1;1;1.0;47.37433;8.54409;30;4.87;4.7;5.0;4.9;4.9;4.7;4.9;[];2;200.0;Hottingen;1774.0
680;Gorgeous flat in hip & vibrant area;210.0;0.0;4;2;2;1.0;47.3812;8.5335;295;4.92;4.8;4.9;4.9;4.9;5.0;4.9;['Super schöne Altbauwohnung in top Lage 👍 Gerne wieder!', 'Tolle Ferienwohnung, super ausgestattet, sehr sauber, und mittendrin in einer Top-Lage! Kommunikation mit Hyesook war schnell und einfach! Vielen Dank!', 'Danke', 'Wir sind nun bereits das Dritte Mal (einmal im Sommer und zweimal im Winter) bei Hyesook und wie die beiden anderen Male ist die Wohnung nicht nur ideal gelegen (in 3 Gehminuten vom Zürich HB und 1 Gehminute vom Coop, Migros, Bäckerei, Aldi) aber ebenfalls sehr sauber und gut eingerichtet.\nHyesook ist eine exzellente Gastgeberin die eine moderne und saubere Wohnung unterhält und auch immer zu Diensten der Gäste ist. Die Wohnung ist mit Qualitätsmöbel (Bett, Matratze, Sofa, etc.) ausgestattet und die Küche ist funktional mit eingebauter Waschmaschine und Geschirrspüler ausgerüstet. Wir haben auch besonders die netten Aufmerksamkeiten wertgeschätzt.', 'Die Wohnung war sehr geschmackvoll renoviert , sauber. Eine tolle Lage für alle Unternehmungen .', 'Super Unterkunft und super Gastgeberin. Herzlichen Dank an Hyesook & ihre Familie! 🙏🏼', 'Super schöne Altbauwohnung in top Lage 👍 Gerne wieder!', 'Tolle Ferienwohnung, super ausgestattet, sehr sauber, und mittendrin in einer Top-Lage! Kommunikation mit Hyesook war schnell und einfach! Vielen Dank!', 'Danke', 'Wir sind nun bereits das Dritte Mal (einmal im Sommer und zweimal im Winter) bei Hyesook und wie die beiden anderen Male ist die Wohnung nicht nur ideal gelegen (in 3 Gehminuten vom Zürich HB und 1 Gehminute vom Coop, Migros, Bäckerei, Aldi) aber ebenfalls sehr sauber und gut eingerichtet.\nHyesook ist eine exzellente Gastgeberin die eine moderne und saubere Wohnung unterhält und auch immer zu Diensten der Gäste ist. Die Wohnung ist mit Qualitätsmöbel (Bett, Matratze, Sofa, etc.) ausgestattet und die Küche ist funktional mit eingebauter Waschmaschine und Geschirrspüler ausgerüstet. Wir haben auch besonders die netten Aufmerksamkeiten wertgeschätzt.', 'Top Lage!'];4;210.0;Werd;2596.0
682;3BR-Stadtwohnung in der Nähe von Bellevue! SF6;219.0;0.0;5;3;3;1.5;47.364;8.5487;92;4.8;4.8;5.0;4.9;4.9;4.8;4.9;['Der Aufenthalt in dieser Wohnung war uns als Familie eine Freude. Genug Platz, Standort liegt perfekt man kann fussläufig überall hin. Danke für die nette Zeit. 5 von 5 Sternen. Haben uns sehr wohl gefühlt.', 'Ein muss für jeden der vorhat eine weile zu bleiben', 'Sehr zu empfehlen!', 'Wir können diese Unterkunft nur empfehlen. Gross, sauber, gut eingerichtet und sehr zentral gelegen...', 'Schicke, geräumige Wohnung an ausserordentlicher Lage.'];5;219.0;Hirslanden;
683;Architektonisch gestaltete minimalistische Wohnung im Zentrum von Zürich;213.0;0.0;2;1;1;1.0;47.37705;8.53011;7;5.0;4.6;5.0;5.0;4.9;5.0;5.0;['Die Unterkunft ist wie auf den gezeigten Fotos, geräumig und makellos gestaltet. Die Lage ist aufgrund der Nähe zu Zürich HB hervorragend. Das Beste von allem, einer der Gastgeber, Eder, war äußerst entgegenkommend zu unserer frühen Check-in-Anfrage und war auch aufmerksam, während des Check-ins auf uns im Haus zu warten. Er hat sogar etwas Zeit damit verbracht, uns zu zeigen, was das Haus selbst zu bieten hat. Bitte mach weiter so!', 'Die Wohnung war ausgezeichnet - sehr sauber & gut ausgestattet.\nTolle Lage, nette Restaurants in der Nähe - sehr empfehlenswert!', 'Wirklich freundliche und aufmerksame Gastgeber.', 'Die Wohnung ist einfach wunderbar, modern und praktisch eingerichtet. Mit allem was man braucht, zentrale Lage. Sehr gute Kommunikation. Ich empfehle die Unterkunft.', 'Schöne, moderne, nur einen kurzen Spaziergang vom Hauptbahnhof und den Restaurants von Zürich HB entfernt.', 'Wir haben zweimal hier übernachtet! Wie bisher😊', 'Die Unterkunft ist wie auf den gezeigten Fotos, geräumig und makellos gestaltet. Die Lage ist aufgrund der Nähe zu Zürich HB hervorragend. Das Beste von allem, einer der Gastgeber, Eder, war äußerst entgegenkommend zu unserer frühen Check-in-Anfrage und war auch aufmerksam, während des Check-ins auf uns im Haus zu warten. Er hat sogar etwas Zeit damit verbracht, uns zu zeigen, was das Haus selbst zu bieten hat. Bitte mach weiter so!', 'Die Wohnung war ausgezeichnet - sehr sauber & gut ausgestattet.\nTolle Lage, nette Restaurants in der Nähe - sehr empfehlenswert!', 'Wirklich freundliche und aufmerksame Gastgeber.', 'Die Wohnung ist einfach wunderbar, modern und praktisch eingerichtet. Mit allem was man braucht, zentrale Lage. Sehr gute Kommunikation. Ich empfehle die Unterkunft.', 'Die Wohnung ist wunderschön und sie ist wirklich nur einen kurzen Spaziergang vom Bahnhof entfernt. Die öffentlichen Verkehrsmittel in Zürich sind großartig und wir fuhren mit Straßenbahnen und Bussen zum Pendeln, aber wir gingen auch ins Stadtzentrum. Phil empfahl einige Cafés in der Nähe und sie machen ausgezeichneten Espresso. In der Nachbarschaft stehen viele Restaurants zur Auswahl oder du kannst die Altstadt zu Fuß erreichen.\nWir liebten das Aussehen und das Gefühl der Wohnung und die sehr günstige Lage.\nWir können diese Wohnung und den Gastgeber nur wärmstens empfehlen.'];2;213.0;Werd;1895.0
684;Schönes zentrales 2-BR-Apartment;280.0;238.0;5;2;3;1.0;47.36767;8.55206;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Exzellente Lage, saubere und moderne Möbel/Annehmlichkeiten'];5;238.0;Hirslanden;
685;Wirtewohnung;223.0;0.0;4;2;2;1.0;47.3714;8.5435;354;4.67;4.5;4.9;4.5;4.6;4.8;4.8;['Die Wohnung ist sehr geräumig, aber Achtung: Schwellen und tiefe Decke. Mit Kleinkinder etwas umständlich, Kinderwagen rauftragen in engem Treppenhaus.', 'Hi Katie,\n\nvielen lieben Dank, dass wir in deine Wohnung durften. Wir haben Sie gleich gefunden.\nSie war wie von dir beschrieben ausgestattet. Wir haben uns sehr wohl gefühlt und hatten eine super Ausgangsposition um die Stadt zu besichtigen. Jederzeit wieder. :)\n\nViele Grüße\nMesut', 'Zentral, sauber und hilfsbereite Vermieterin. Würde ich wieder buchen.', 'Die Unterkunft ist sehr geräumig und gut ausgestattet. Leider war es nicht besonders sauber, so dass wir selbst nachgeputzt haben. Das Internet ging während unseres gesamten Aufenthaltes nicht, leider konnte das Problem trotz einer Anzeige nicht behoben werden. Die Lage und die Anbindung sind top.'];4;223.0;Mühlebach;3088.0
686;Zentrale Wohnung im Herzen von Zürich;233.0;0.0;4;2;2;1.0;47.37108;8.51441;9;4.33;4.0;4.7;4.9;4.9;4.7;4.6;['ich habe einen sehr hohen Preis für 15 Tage bezahlt und sie haben mir nicht einmal ein paar Ersatzbettwäsche hinterlassen. Als ich schreibe, um ihn nach den Laken zu fragen, sagte er mir, dass er Wäsche benutzen wird. Ich bin nicht in diese Stadt gekommen, um Bettwäsche zu waschen. Und schließlich, als ich ging, schickten sie mir eine Nachricht, die die Bettwäsche sauber hinterlässt, es scheint mir ein Missbrauch zu sein 😂', 'Ich habe für einen Kollegen gebucht. Einfacher und schneller Prozess, gute Kommunikation, einfacher Zugang. Alles hat perfekt funktioniert.', 'Sehr einfache, aber super saubere Wohnung. Toll, wenn du eine Schlafgelegenheit benötigst, die gut gelegen ist. Perfekte Größe für 4-5 Personen', 'Tolle Lage, saubere und schöne Wohnung mit super reaktionsschnellen und entgegenkommenden Gastgebern! Sehr empfehlenswert!', 'Der Aufenthalt war sehr gut und die Wohnung entsprach den Fotos und dem Beschrieb. Wir haben uns sehr wohl gefühlt. Die Kommunikation lief auch reibungslos und wir haben immer sehr schnell Antwort erhalten bzw. alle nötigen Informationen waren immer vorhanden.', 'Eine schöne und gut platzierte Wohnung.', 'ich habe einen sehr hohen Preis für 15 Tage bezahlt und sie haben mir nicht einmal ein paar Ersatzbettwäsche hinterlassen. Als ich schreibe, um ihn nach den Laken zu fragen, sagte er mir, dass er Wäsche benutzen wird. Ich bin nicht in diese Stadt gekommen, um Bettwäsche zu waschen. Und schließlich, als ich ging, schickten sie mir eine Nachricht, die die Bettwäsche sauber hinterlässt, es scheint mir ein Missbrauch zu sein 😂', 'Ich habe für einen Kollegen gebucht. Einfacher und schneller Prozess, gute Kommunikation, einfacher Zugang. Alles hat perfekt funktioniert.', 'Sehr einfache, aber super saubere Wohnung. Toll, wenn du eine Schlafgelegenheit benötigst, die gut gelegen ist. Perfekte Größe für 4-5 Personen', 'Tolle Lage, saubere und schöne Wohnung mit super reaktionsschnellen und entgegenkommenden Gastgebern! Sehr empfehlenswert!', 'Die Wohnung ist sehr gut und gut gelegen. Du bekommst Supermärkte und Restaurants.'];4;233.0;Werd;2596.0
687;2-Zimmer-Wohnung, Zürich-Zentrum in der Nähe des Hauptbahnhofs;250.0;0.0;5;1;2;1.0;47.37783;8.52933;44;4.11;4.0;4.2;4.7;4.8;4.3;4.3;"['Apartment liegt in sehr belebter Nachbarschaft und das Haus ist sehr hellhörig und laut. Einige der Möbel (Stühle im Esszimmer, Toilettendeckel) waren kaputt, es fehlte an Bettlaken. Die Scheiben in der Dusche waren sehr dreckig.\n\nLeider kein sehr angenehmer Aufenthalt.', 'Zweckmäßige & sehr zentral gelegene Wohnung nähe Zürich HB.\nKamila, die Gastgeberin, reagiert schnell.', 'Super Wohnung', 'Kamila war fantastisch! Die Unterkunft war ein perfekter Aufenthalt in der Nähe des Bahnhofs und aller Aktivitäten rund um die Stadt! Es lohnt sich sehr', 'Wohnung sehr gut gelegen und leicht zu erreichen und die Wohnung ist ziemlich groß', 'Leider waren wir nicht sehr zufrieden. Die Toilettenspülung hat nicht richtig funktioniert; das Geschirr & die Gläser waren dreckig & nicht wirklich gespült; der Klodeckel war an einer Stelle eingebrochen; es gab keinen Föhn oder Adapter für die Steckdose; die Stühle waren so wackelig, dass sie fast zusammen gefallen wären; zudem war im ganzen Haus Party bis morgens um 7 Uhr wir konnten nicht gut schlafen…\n\nDie Kommunikation mit der Vermieterin war jedoch gut. Für eine Nacht / zum Feiern okay.', 'Danke für das Feedback, Carina.\nIch habe die Stühle ersetzt und die Toilette funktioniert natürlich richtig.', 'Apartment liegt in sehr belebter Nachbarschaft und das Haus ist sehr hellhörig und laut. Einige der Möbel (Stühle im Esszimmer, Toilettendeckel) waren kaputt, es fehlte an Bettlaken. Die Scheiben in der Dusche waren sehr dreckig.\n\nLeider kein sehr angenehmer Aufenthalt.', 'Ich bin von deiner Bewertung überrascht. Die Wohnung ist in einem super guten Zustand und ich habe zu vielen neuen Möbeln hochgestuft, das nächste Mal jedenfalls willkommen.', 'Zweckmäßige & sehr zentral gelegene Wohnung nähe Zürich HB.\nKamila, die Gastgeberin, reagiert schnell.', 'Danke, dass du ein großartiger Gast bist, willkommen beim nächsten Mal :)', 'Super Wohnung', 'Danke, dass du ein großartiger Gast bist, willkommen beim nächsten Mal :)', 'Kamila war fantastisch! Die Unterkunft war ein perfekter Aufenthalt in der Nähe des Bahnhofs und aller Aktivitäten rund um die Stadt! Es lohnt sich sehr', 'Danke, dass du so ein großartiger Gast warst. Nächstes Mal willkommen. 🙏😊', 'Wohnung sehr gut gelegen und leicht zu erreichen und die Wohnung ist ziemlich groß', 'Danke, dass du so ein großartiger Gast warst. Nächstes Mal willkommen. 😊🙏', 'Super Aufenthalt! Super Angebot für eine gute Lage in Zürich', 'Danke, dass du so ein großartiger Gast warst. Nächstes Mal willkommen. 😊🙏']";5;250.0;Werd;
689;Wohlfühloase mitten in der Stadt;272.0;0.0;4;2;2;1.0;47.35699;8.52711;8;4.5;4.4;4.6;4.5;4.9;5.0;4.8;"['Alles perfekt!', 'Lukas was pretty quick to respond, the place is very clean and quiet, not far from public transit or a decent walk into Altstadt. Found a great bakery around the corner.\nWe had a mix up with check in instructions. Also ahead of booking Lukas said there was public parking on the streets but when we arrived it appears you need a permit. We parked on the street for two nights anyway with no problem. Lukas also suggested to park at Sihl city - I didn’t verify if they allow overnight parking either though.\nBeds were a little hard for our liking and pillows too thin but that’s a personal preference.', ""Tutto ottimo, casa, zona e servizi. Casa ampia e pulita in una zona tranquilla.\nL'host è stato sempre disponibile e molto veloce nelle risposte alle richieste. Poiché non riusciamo a connettere i nostri dispositivi, si è subito attivato per cambiare il modem di internet il giorno dopo il nostro arrivo. Consigliatissimo\n\nAlles war perfekt:das Haus, das Gebiet. Das Haus ist groß, sauber in einem ruhigen Viertel. Das Host Lukas war immer zur Verfügung und hilfsbereit. Wir hatten ein Problem mit der Internet-Verbindung und er hat sofort ein neues WiFi Router installiert.\nIch und meine Freunde empfehlen diese Wohnung!"", 'Thank you for everything', 'Kommen gerne wieder - konnten mit 3 Personen eine ganze Woche sehr gut dort leben.', 'Eine Wohlfühloase? Naja.\n\nDie Wohnung ist geräumig und sehr sauber. Das Haus wurde im Dezember gerade umgebaut, am morgen weckten uns jeweils die Bauarbeiter und Baulärm. Das WLAN funktionierte kaum. Dafür hats ne gute Küche, ein angenehmes Bett und ein Ausziehsofa für weitere Gäste. Die Wohnung ist im EG, Vorhänge hat es keine. Das heisst: entweder lebt man damit das Leute reinschauen, auch im Schlafzimmer - oder dann lässt man die Storen runter - etwas sehr düster dann die Stimmung im Dezember.', 'Alles perfekt!', 'Lukas reagierte ziemlich schnell, der Ort ist sehr sauber und ruhig, nicht weit vom öffentlichen Nahverkehr oder einem anständigen Spaziergang in die Altstadt. Ich habe gleich um die Ecke eine tolle Bäckerei gefunden.\nWir hatten eine Verwechslung mit Check-in-Anweisungen. Auch vor der Buchung sagte Lukas, dass es öffentliche Parkplätze auf den Straßen gibt, aber als wir ankamen, scheint es, dass du eine Genehmigung benötigst. Wir haben sowieso für zwei Nächte auf der Straße geparkt, ohne Probleme. Lukas schlug auch vor, in der Stadt Sihl zu parken - ich habe auch nicht verifiziert, ob sie das Parken über Nacht erlaubt haben.\nDie Betten waren ein wenig hart für unseren Geschmack und die Kissen zu dünn, aber das ist eine persönliche Vorliebe.', 'Alles ist super, Haus, Gegend und Dienstleistungen. Geräumiges und sauberes Haus in einer ruhigen Gegend.\nDer Gastgeber war immer erreichbar und reagierte sehr schnell auf Anfragen. Da wir unsere Geräte nicht anschließen können, wurde sie eingeschaltet, um das Internet-Modem am Tag nach unserer Ankunft zu ändern. Consigliatissimo\n\nAlles war perfekt:das Haus, das Gebiet. Das Haus ist groß, sauber in einem ruhigen Viertel. Das Host Lukas war immer zur Verfügung und hilfsbereit. Wir hatten ein Problem mit der Internet-Verbindung und er hat sofort ein neues WiFi Router installiert.\nIch und meine Freunde empfehlen diese Wohnung!', 'Danke für alles', 'Lucas war sehr aufmerksam und die Unterkunft ist auf dem neuesten Stand']";4;272.0;Sihlfeld;2051.0
